id,date,ticker,tweet
105637,15/09/2020,TSLA,$TSLA Pre market making sweet love to bears 🐻
105638,15/09/2020,AAPL,$AAPL Start filling up the cart 🛒
105639,15/09/2020,TSLA,$TSLA good morning to all my bullish friends! Enjoy your day and let’s get it! ☕️💪🚀
105640,15/09/2020,TSLA,$TSLA wow looking like Robinhooders are not selling this time arouns 😂
105641,15/09/2020,TSLA,"$TSLA i made the worst  mistake ever. Tesla and apple always go up together, my Tesla put burn, but My apple calls sky rock. I got 0 return 🤣🤣 be greedy is needed"
105642,15/09/2020,TSLA,"All the bears do is flood $TSLA in the morning
Y’all don’t get tired of being wrong? 🤣"
105643,15/09/2020,TSLA,"$TSLA 

You bears have NO IDEA 🚀💯💯💯💯💯💵💵💵💵💵"
105644,15/09/2020,AAPL,$AAPL will touch 115 after we fly to 120 🚀🚀🚀🚀
105645,15/09/2020,AMZN,"$AMZN Why are u guys crying!! Amazon has been underperforming last 2 weeks big time, at this point just sell anyway and invest into Tesla since Amazon with Good news keeps going lower 😂"
105646,15/09/2020,TSLA,Seeing alot of $TSLA shorts 👀 careful
105647,15/09/2020,TSLA,$TSLA wait for the breakout! And we go 🚀🚀
105648,15/09/2020,AMZN,"$AMZN do your DD, save some 💰 and look at a chart. This has been setting up for a pullback."
105649,15/09/2020,TSLA,$TSLA too early to say but what you guys thinking of after hours 😍
105650,15/09/2020,BA,"$BA not buying the dip .. 

Holding my 500 at higher average for it to grow ..🚀🚀🚀🚀🚀"
105651,15/09/2020,AAPL,$AAPL 115 WAS MY LVL TO ADD MORE... LOOK AT THIS VOLUME GUYS! 😍🔥💸
105652,15/09/2020,TSLA,$TSLA someone call PETA . The bears are getting killed right now 🐻🐻🔫🔫
105653,15/09/2020,AAPL,$AAPL Planning to scalp thiis mug with the product launch🍿🍿🍿🍿
105654,15/09/2020,AAPL,$AAPL Show starts in 1.5 hrs 🍿
105655,15/09/2020,WMT,$WMT sweeps for 140 calls expiring this week⬆️👍🚀🐂
105656,15/09/2020,AAPL,$AAPL the fact that some bears expect this to hit $50 or $”200” pre split for it to correct 🤦🏻‍♂️
105657,15/09/2020,AAPL,$AAPL alright who else caught that fatty 🍑
105658,15/09/2020,TSLA,$TSLA keep on making that cheddar 😎$$$
105659,15/09/2020,TSLA,"$TSLA 
If this passes $451, we can likely see 500-550 by Friday 😎 
Mac d cross + golden cross = 🔥 🔥"
105660,15/09/2020,TSLA,$TSLA I missed the glory run before the stock split. But thankfully I’m now in this 😌
105661,15/09/2020,TSLA,$TSLA and BOOM! There is it! 💥
105662,15/09/2020,AAPL,$AAPL the poor that can’t afford Apple will always hate on it  🥴 lick these apples 🍎
105663,15/09/2020,TSLA,$TSLA hmmmm....back below 450...then over top AH?🤔
105664,15/09/2020,AAPL,$AAPL Who tf owns puts on Apple at this price 💀😂
105665,15/09/2020,TSLA,$TSLA fomo fomo fomo fomo over 450 battery day catalyst coming up 🍽🍽
105666,15/09/2020,AAPL,$AAPL people sell Apple now because will be to high soon 😆??? 130-140-150
105667,15/09/2020,AAPL,$AAPL everyone who cries that there was no iPhone presentation is just stupid. We all did know that already. Second event will come about iPhone 12 and maybe even more... 🚀🚀
105668,15/09/2020,TSLA,$TSLA this wants to run so hard 🤣🤣🤣
105669,15/09/2020,TSLA,$TSLA can’t wait to see what this does AH!!! 😁😁😁😁
105670,15/09/2020,TSLA,$TSLA wow look at her go 😱
105671,15/09/2020,TSLA,$TSLA  Dare I say it $1000 on the battery day 🦍  💪🏽
105672,15/09/2020,XOM,"$XOM I am checking my technical indicators now 
Yes, Exxon is overbought. 😂"
105673,15/09/2020,AAPL,$AAPL lol @ all these short-term bulls trying to profit off their weekly calls 🤣🤣🤣 play Apple long & you can’t lose
105674,15/09/2020,TSLA,$TSLA i slod $355😭 needed the money
105675,15/09/2020,TSLA,$TSLA Beautiful 🚀🚀🚀💥💥💥Where are the haters??? 🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🙄
105676,15/09/2020,TSLA,$TSLA where did all the bears go 🧐😂
105677,15/09/2020,TSLA,"$TSLA 

Don’t lose momentum now that I’m all in!!!!! 🤣 I feel like I’m at the horse track!!!"
105678,15/09/2020,TSLA,"$TSLA I think it takes a breather tomorrow with the Feds , then back to 🚀 remember : TAKE PROFITS"
105679,15/09/2020,TSLA,"$TSLA the best thing to happen to tesla was not being added to s&p 500, the market can fall and it shall rise 😷😷"
105680,15/09/2020,AAPL,"$AAPL just relax , never worried with this ☝️, buy every every dip , just hodl"
105681,15/09/2020,TSLA,$TSLA With this action I think we have another big day tomorrow. Touches $505 max tomorrow and settle around $480 ish. Really I don’t know. Lol 😂 I’m just hoping that it does.
105682,15/09/2020,TSLA,$TSLA weak hand  whoever sold 💯😂😂. 🤡 it’s going to 600 I called it
105683,15/09/2020,TSLA,$TSLA 500 pm easy 💰 she bullish af actually i want her to calm down to about 75/share that be a a gift from above
105684,15/09/2020,TSLA,$TSLA lol fun is only beginning 📈
105685,15/09/2020,TSLA,$TSLA all meats if you not happy go buy NKLA it will Alyssa go up “trust me “ 😂😂😂
105686,15/09/2020,WMT,"$WMT Patience goes a long way when trading. If you dont see short term  and long term value 🤦‍♂️🤷‍♂️🤷‍♂️ that dip was a gift. Hope ya bought , see yal above 140 tomorrow 🤘"
105687,15/09/2020,TSLA,$TSLA always gives you a chance to buy in 😅
105688,15/09/2020,TSLA,"$TSLA added on the dip now hold 10,560 shares baby average is 360$!!✅😤✅😤✅😤✅😤🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋🔋"
105689,15/09/2020,BAC,$BAC holding my $26 9/18e calls into tomorrow. Still too oversold with XLF and big day tomorrow for the macro and I am bullish on macro. 🤷🏻‍♂️👍
105690,15/09/2020,XOM,$XOM The dividend yield percentage is going through the roof here 😂
105691,15/09/2020,BA,"$BA stop saying this stock is going to go up. I’ve literally been stuck in calls for 3 weeks and everyday this stock just shits, I’ve never hated a stock. But 🖕 BA, I hope this company goes bankrupt."
105692,15/09/2020,TSLA,"$TSLA Thin ask, this could face RIP shorty quick.. they think profit taking is the beginning of the end every time. I'm sure there's a thousand little Johnny's with their new margin account short,  💩ing themselves right now. Good to be long here."
105693,15/09/2020,TSLA,$TSLA  Many exciting things will be unveiled on Battery Day 9/22 🔋🔋🔋
105694,15/09/2020,TSLA,$TSLA RSI is 60 still room to run 🚀🚀🚀
105695,15/09/2020,AAPL,$AAPL buying more 🍏the sheep don’t get it
105696,15/09/2020,AAPL,Just checked up on the $AAPL event thing and it seems today there was no iCar or no iPhone 12 announcement 👀 I think the real run here is still to come. Once the new iPhone news comes out ☺️📱
105697,15/09/2020,FB,$FB decided to swing and FTC come outta nowhere 😢
105698,16/09/2020,AAPL,"$AAPL  
 
So if Keys2 is right 10/9 is the iPhone release date then 10/06 is the iPhone presentation date! 
 
👍🏻😆💰🍎😻💰💰💰💰💰"
105699,16/09/2020,BA,$BA Bulls are so phucked tomorrow!😃😃😃😃😃
105700,16/09/2020,AAPL,"$AAPL Bears: “I cant wait until this thing is below $100!”

Me: “I can’t wait until bears drag this thing down so I can buy puts and use that money to buy shares under $100” 😂😂"
105701,16/09/2020,TSLA,"$TSLA So Here you go... at least three of them identified themselves to wait till 1000 , but can’t stay below 400 , will leave in heart-beat...that’s what I am talking about...😂"
105702,16/09/2020,NVDA,$NVDA  China is mad we move faster with cash why would a deal with an American company bother China and why would we even care 🤷🏾‍♂️
105703,16/09/2020,AAPL,"$AAPL unless she drops below 110, riding her back to the 120s and beyond 🚀🚀"
105704,16/09/2020,AAPL,$AAPL Please be da 🍎 of my eye tomorrow and Thursday.... Don’t burn me with des calls or I’m burning yo MFing house down... Got it...
105705,16/09/2020,TSLA,$TSLA Give me one good run up tomorrow so I can dump these calls like a bad batch of collard greens 🥬
105706,16/09/2020,TSLA,$TSLA we only touch 500 if we can hold 455-460 that’s the fib gap. LGI GOD BLESS ‼️
105707,16/09/2020,TSLA,$TSLA When you don't need Viagra because one look at Tesla's share price and it's T-minus blast off  🤣
105708,16/09/2020,TSLA,$TSLA battery day is going to take me and everyone else on here to the 🏦🤑 best of luck today shorts 🩳
105709,16/09/2020,TSLA,"$TSLA 
Soooooo it just decide to dump for no reason after having a steady climb up. 🙄"
105710,16/09/2020,TSLA,$TSLA battery day around the corner.. who is selling 💀
105711,16/09/2020,TSLA,$TSLA how to know if bears are still alive in this board?? Just wait until Tesla drops 1% and they all gonna show up with their smart brains making the most smart calls🤣🤣🤣🤣
105712,16/09/2020,TSLA,$TSLA Pullbacks are good. Gives new buyers a chance to get in and keeps the stock healthy. 🙂
105713,16/09/2020,TSLA,$TSLA buy the dip and sell the rip. It’s simple. Don’t let your emotions get in the way 😉
105714,16/09/2020,TSLA,$TSLA  Bears 🐻 I love your money 💰
105715,16/09/2020,AAPL,$AAPL took a little bit of this yesterday💁‍♀️
105716,16/09/2020,NFLX,$NFLX +1 outperform 😄 fk that pedobears
105717,16/09/2020,TSLA,"$TSLA this is my fundamental análisis:💪💪💪💪💪💪💪
And this is my technical análisis: 🚀🚀🚀🚀🚀🚀🚀
And this is my target:🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳"
105718,16/09/2020,AAPL,$AAPL the more this drops the more I load October / November calls. Don’t get spooked by the choppy weeklies🥳
105719,16/09/2020,TSLA,$TSLA great news everyone ...this means battery day will spike trembly hard and should hold the Majority  push  💊🌹
105720,16/09/2020,TSLA,$TSLA bears back to hibernation until next season lmao 🤣 👊🏻❤️
105721,16/09/2020,AMZN,$AMZN wait for the massive short covering 🔥
105722,16/09/2020,TSLA,$TSLA What a ride 😅 I almost sold at opening. Glad I didn’t!!
105723,16/09/2020,TSLA,$TSLA  For newbies. Don’t let the bears scare you. They’re getting grilled and battery day is around the corner . This will only go up from here. Let’s go 🚀💰
105724,16/09/2020,TSLA,"$TSLA  nobody can stop me now 🚀  
🔋⚡️🔋1000🔋⚡️🔋"
105725,16/09/2020,AAPL,$AAPL Just wait until December people 😊
105726,16/09/2020,TSLA,$TSLA WE ARE ALL UNDERESTIMATING HOW BATTERY DAY WILL CHANGE THE WORLD. IT WILL BE A GLOBAL HOLIDAY ONE DAY! ⚡ 🚀
105727,16/09/2020,TSLA,$TSLA at least give me $420 to get back in I want more money 💴 holding and waiting out until a push from the market
105728,16/09/2020,FB,$FB Facebook premium dating service will be announced. In app purchases similar to Tinder and Bumble. Another source of revenue. 🤪😂🤑
105729,16/09/2020,WMT,"$WMT walmart+, another stimulus, new game consoles, holidays. All looks good 👍"
105730,16/09/2020,TSLA,"$TSLA Very volatile today, a good healthy dip just to grab some more, and tomorrow and end of week to the moon, promised 🌝🤙🚀"
105731,16/09/2020,AAPL,"$AAPL it’s fighting that $113-$114 mark. Still a buy! 🔥 It’s Apple breh, what you scared of?"
105732,16/09/2020,NFLX,$NFLX Who else is turned off by the rug pull today 😒
105733,16/09/2020,TSLA,$TSLA still 100% +up with my calls Not selling  😉📈📈📈🚀
105734,16/09/2020,TSLA,$TSLA We are literally repeating yesterday. Probably going to trade sideways a bit then take off after 2! Charts look almost identical! 😂
105735,16/09/2020,TSLA,"$TSLA buying up all the dips. 
I will die with this Stock! My kids will eat from this stock. There kids will feast from this stock. 😜"
105736,16/09/2020,NVDA,$NVDA load it up for LT 🚛🤑
105737,16/09/2020,AAPL,$AAPL what in gods name?! That bounce! 🍑
105738,16/09/2020,WMT,"$WMT walmart+ subscribers news or confirmation on tiktok partnership would be nice right now, to keep the momentum going. 👀"
105739,16/09/2020,AAPL,$AAPL good luck bulls.... im out of all positions. Hope 🍎 starts to show some strength.  Ugly right now . Bullish long term
105740,16/09/2020,TSLA,$TSLA buy the dip 500 by 🔋 day!!!
105741,16/09/2020,TSLA,$TSLA this ain’t closing below 440 😪
105742,16/09/2020,TSLA,$TSLA ANY bear celebrating💩💩💩REMEMBER WE BROKE!! $400 in two days!✅
105743,16/09/2020,TSLA,$TSLA bears on here funniest ive seen 1% drop and they get a hard on😂
105744,16/09/2020,BA,$BA I wasn’t expecting that when I saw my $170 calls print$$$💰
105745,16/09/2020,AAPL,$AAPL $95 gap down 2-3 weeks. Check my history. Greedy bulls will get slaughtered. Way overvalued. Must fall to pre split news pump price before i go long. 🐻📉🗑
105746,16/09/2020,AAPL,$AAPL three words. PUTS WILL PRINT 💰 💰 💰
105747,16/09/2020,AAPL,$AAPL gap down to 110 tomorrow 🙏🏼🤑🔮
105748,16/09/2020,TSLA,"$TSLA this stock is up over 400 percent year to date.  The bulls around here seem to think this should continue forever.  On a company that seeks few cars and earns 39 cents per share.  Laughable.  
Keep buying Elon fanboys. 
🤣🤣🤣🤣🤣😳"
105749,16/09/2020,PFE,"$PFE 🐕
NVAX best in class !"
105750,17/09/2020,AAPL,$AAPL I guess my lotto call/hedge will be worth 0 tomorrow 😌😌😌
105751,17/09/2020,TSLA,$TSLA can someone tell me what the current P/E ratio is for Tesla???  😂
105752,17/09/2020,TSLA,"$TSLA 
Shorting this fuckn pig tomorrow 😈💰"
105753,17/09/2020,AAPL,$AAPL bought apple 110 puts and up already 150%. held it for tomorrow 😱
105754,17/09/2020,AMZN,$AMZN 😂 futures are so red makes me wish I had sold my calls that I thought are a deal at $3090 😢
105755,17/09/2020,TSLA,$TSLA Then they said Futures don’t mean shit!!  😂
105756,17/09/2020,AAPL,$AAPL futures down 300 points 🤭🤭 open below 110 ??
105757,17/09/2020,TSLA,$TSLA maybe this is a good thing it’s dropping. More buying opportunity 👍
105758,17/09/2020,AAPL,$AAPL Wait for 95$. Had warned everyone already before. 🤗
105759,17/09/2020,TSLA,$TSLA Good Luck in community College kids! 😃
105760,17/09/2020,TSLA,$TSLA 🕰Every action has an equal and opposite reaction. Fast it goes up ⬆️ at the same speed it will come down ...you know target drops 💧💧💧💧💧☔️☔️☔️☔️
105761,17/09/2020,FB,$FB Puts printing baby 👶 gonna be rich
105762,17/09/2020,WMT,$WMT We are going to gap down 3% 😭
105763,17/09/2020,TSLA,"$TSLA Yes, my put is printing 🤑🤑"
105764,17/09/2020,TSLA,"$TSLA good job Elon. Hold an event right after the dump to create Tesla bag holders. Cant sell the dump because of battery day🤣🤣🤣

Brilliant"
105765,17/09/2020,AMZN,$AMZN time to punish degenerate greedy bulls . 🤣
105766,17/09/2020,TSLA,"Scary pre-market $TSLA , today we will see if 430 resistance if strong. If not ... we will take the elevator down to 410... 🙄 #InLong"
105767,17/09/2020,TSLA,$TSLA  after battery day 🔋 expect big drops
105768,17/09/2020,TSLA,$TSLA no more gas left here 😜
105769,17/09/2020,TSLA,$TSLA another Bitcoin back to to $70-80 🤔🤔?😂😂😂
105770,17/09/2020,TSLA,$TSLA  you heard it here first bulltards 🩸
105771,17/09/2020,AAPL,$AAPL smh 😂🤣😂🤣😅🤣 buy the dip bulls
105772,17/09/2020,AAPL,$AAPL we’ll there goes my Apple calls 🤬 how much lower can we go ? 🥺😏
105773,17/09/2020,TSLA,"$TSLA 
I’ve never hated after hours as much as I do today!!! 😭😭"
105774,17/09/2020,AAPL,$AAPL been saying this for 2 weeks. 110 test. Thanks to all the bulls telling me to sell yesterday lo lololol 🚀 🚀 100.
105775,17/09/2020,AAPL,$AAPL should I buy today or wait......? 🤔🤔🤔 I want it cheaper 🤑.
105776,17/09/2020,AAPL,$AAPL I'll buy in at 19.95 plus shipping and handling 🤣🤣
105777,17/09/2020,AMZN,"$AMZN Told you to get out at $3,100 three days ago. If you didn’t listen, that’s on you. 🤷🏻‍♂️"
105778,17/09/2020,AAPL,$AAPL They been pumping 4 a dumping since they announced the split 🤣
105779,17/09/2020,TSLA,$TSLA Cant wait for 350-390🥵
105780,17/09/2020,TSLA,$TSLA just sell and buy back in after the bleeding 🩸 should see 350 today
105781,17/09/2020,TSLA,$TSLA there goes mine and every one else's call options 😞🙃
105782,17/09/2020,TSLA,$TSLA back in the 300s end of week🤡
105783,17/09/2020,AAPL,$AAPL been saying it all week. Gonna be nothing but pies in the face for bulls now. At least for a few weeks. My puts printing money 💰 💰
105784,17/09/2020,TSLA,$TSLA run for the hills this will close red and gap tomorrow and sell off 😝
105785,17/09/2020,AAPL,"$AAPL - 3/4 signals are lit for short trade, $108.71 is trigger price
✔ Negative price
✔ Below prior session low
✔ Below 8-day MA
❌Below open price"
105786,17/09/2020,BA,"$BA I love how when there is no juice in the market they let BA go up hahaha

They know BOEING going up 20-40%will bring market to new highs 😂😂😂"
105787,17/09/2020,TSLA,$TSLA what a TURD omg 💩 made me my sell my PUTS at 432 fuuudddggggeeeeee
105788,17/09/2020,NFLX,"$NFLX 
RIP NEFLIX!! 

Most of the world doesn’t like PEDOPHILES😡"
105789,17/09/2020,AAPL,$AAPL I’m tired of loosing money on this everyday I think I’m out 💃🏻
105790,17/09/2020,MCD,$MCD let me get in on another ride from 220 to 230 next week 😈
105791,17/09/2020,AAPL,$AAPL I’ll cover when you start crying 😂
105792,17/09/2020,BA,$BA she is gonna run hard! $225 incoming ✈️✈️✈️✈️✈️✈️
105793,17/09/2020,DIS,"$DIS Data on Mulan looks very promising even with negative press, especially if Soul goes to DIS+ and with more pressure on Disneyland to reopen, some good news through the next week could make for some nice catalysts 😊"
105794,17/09/2020,NFLX,$NFLX my Dumbass got impatient and covered 😟
105795,17/09/2020,AAPL,$AAPL it’s gonna go up guys buy the dip! 🤣🤣🤣🤣🤣🤣
105796,17/09/2020,TSLA,$TSLA wait till it starts to drop 🤣🤣
105797,17/09/2020,TSLA,$TSLA bulls be like buy the dip it's going up 🤪
105798,17/09/2020,NFLX,"$NFLX Let it burn Bitch 
this market i swear🤦‍♂️ lol"
105799,17/09/2020,AMZN,$AMZN I’ll be a buyer some day not yet tho 🐻🩸
105800,17/09/2020,TSLA,$TSLA Captured at the perfect moment 420 69 😂
105801,17/09/2020,TSLA,$TSLA looks like the boat is sinking🤭
105802,17/09/2020,AMZN,$AMZN Garbage!!but here come the upgrades so big money can sell their trash to you 😂💩👎🏻
105803,17/09/2020,DIS,"$DIS tech crash DIS crash, tech rally DIS crash😰😰😰"
105804,17/09/2020,AAPL,$AAPL sleeping giant needs more sleep 😴...below 90 I’ll get in for long term....
105805,17/09/2020,GOOGL,$GOOGL y’all bulls need to give up! The bears are out to eat 🐻🐻🐻
105806,17/09/2020,TSLA,$TSLA might not hold 400 today 😬
105807,17/09/2020,FB,$FB Mark zucchini is a fraud.... 🤷‍♂️
105808,17/09/2020,AMZN,$AMZN lol 😂 bag holders remember THETA
105809,17/09/2020,TSLA,$TSLA maybe a lot of people haven't checked their email and will open it tomorrow and find out about battery day 😂😂😂
105810,17/09/2020,AAPL,"$AAPL flop 💩 products and greedy crook

No upside till election
90 coming soon"
105811,17/09/2020,AAPL,$AAPL under $110 by 9:30 am 👶
105812,17/09/2020,TSLA,$TSLA Love it how optimistic all the bulls are😂
105813,17/09/2020,NFLX,$NFLX im not even trying to convince bulls to switch. Someone needs to sell me these puts 🤣
105814,18/09/2020,CCL,$CCL lol Im sure buyers will be lining up to buy beat up cruise ships right now 🤣
105815,18/09/2020,AAPL,$AAPL cant wait to see apple holders 💩💩💩💩 in pants when stock hits 90
105816,18/09/2020,BA,"$BA on Monday at 10:30 am fed chairman, jay Powell, to testify with treasury secretary Steve Mnuchin before the house👍 that should be interesting 🍷🍀🙏🍷"
105817,18/09/2020,FB,$FB chasing users away left and right with their fake “fact checking” aka hide the truth nonsense. Who made FB the keeper of the truth. Garbage 🗑
105818,18/09/2020,TSLA,$TSLA WELCOME  PARTY FOR NEW BAG HOLDERS ON FRIDAY 🥳🤑
105819,18/09/2020,AAPL,$AAPL just dip why u even bothering to give false hopes 🤦🏽‍♂️🤷🏽‍♂️
105820,18/09/2020,AMZN,$AMZN pretty big sell bar at the open👀
105821,18/09/2020,AAPL,$AAPL the bulls here never listen 😂same bulls probably have average prices at all time highs too 😂 what goofballs.
105822,18/09/2020,NFLX,$NFLX when the bottom drops out 😶
105823,18/09/2020,AAPL,$AAPL after split $137 high (straight down) Cook cashed in lots of shares. What does that tell you⤵️
105824,18/09/2020,AAPL,$AAPL down the drain she goes 😂
105825,18/09/2020,AAPL,$AAPL I said it this morning!!! 🤷
105826,18/09/2020,AAPL,"$AAPL Don’t fight the Feds... ??? 
 
Don’t fight the TREND 🦾👍🏼"
105827,18/09/2020,AAPL,$AAPL congrats to all the bulls that bought the dip yesterday 🥴🤣😂 you’re so smart !
105828,18/09/2020,NFLX,"$NFLX people want 455 today! Even bulls do, so let’s go 😂"
105829,18/09/2020,AAPL,$AAPL Do you bulls even know what quad witching hour is? 😂
105830,18/09/2020,AMZN,$AMZN it’s bouncing buy the dip !!!! 🤣
105831,18/09/2020,AAPL,$AAPL I need this to hit 100$ 🙏🏼 im praying to the SHORT GODs plz bring this down I need a Discount
105832,18/09/2020,AMZN,$AMZN... Down it goesssssss.. Where will it stop nobody knows☁️☁️☁️☁️
105833,18/09/2020,AAPL,"$AAPL 🎶 I’m bleeding out, if it’s the last thing that I do...🎶"
105834,18/09/2020,CCL,$CCL just came to make a few dollars to feed my turtle!! Enjoy the day.  🐢
105835,18/09/2020,NFLX,$NFLX reed may want to cut that book tour short. His house is on 🔥
105836,18/09/2020,AAPL,$AAPL  delusional bulls and greedy pigs trying to catch a falling knife.. look at RSI. Has much more room to fall 💩
105837,18/09/2020,AAPL,$AAPL make up your mind already ☝️👇?
105838,18/09/2020,AAPL,"$AAPL 
Keep shorting this fuckn pig 🐷😂"
105839,18/09/2020,AAPL,$AAPL Every little pump is heavily dumped 😒
105840,18/09/2020,AAPL,$AAPL garbage! crooked money taking this to $90 folks💩👎🏻
105841,18/09/2020,AMZN,"$AMZN Sold my position to take profits, this thing is dropping because market is annoying. Hopefully average down 😩"
105842,18/09/2020,NFLX,$NFLX 🤑 money all day Thank you let me get that 450
105843,18/09/2020,TSLA,$TSLA 440 puts alerted at $5 now at $10  🤑🤑🤑🤑
105844,18/09/2020,AAPL,$AAPL currently in no mans land. If it can’t close back above 107... ✌️
105845,18/09/2020,TSLA,$TSLA only $200 more to the downside. Might get it by close. 😈
105846,18/09/2020,AMZN,"$AMZN 

Lost on my calls but happy for put buyers 😌"
105847,18/09/2020,AAPL,$AAPL here comes the fake bid😂
105848,18/09/2020,AMZN,$AMZN rip for all the bulls 😂😂😂
105849,18/09/2020,TSLA,$TSLA just another lovely ATM kind of day at Tesla lmao all the way. Up and down 🖕
105850,18/09/2020,TSLA,"$TSLA Gates throwing more shade at Musk, “ he is not Steve Jobs “ 😂"
105851,18/09/2020,NFLX,$NFLX burn it to the ground 🔥🔥
105852,18/09/2020,XOM,$XOM It's breaking through y'all last strong support.. That play like 3 days ago was Exxon playing defense. Still no reason to be optimistic here yet 🤷🏿‍♂️
105853,18/09/2020,TSLA,$TSLA the bubble will pop on battery day. See you in the low 300s next week.😂
105854,18/09/2020,TSLA,$TSLA Tank city into the new year. It’s gonna be 🔥
105855,18/09/2020,TSLA,$TSLA the bear's 🐻 week is over. See u bears in mid-oct
105856,18/09/2020,TSLA,$TSLA I sold a call at $400 gonna get assigned selling it tonight. Miss my shares 😂
105857,18/09/2020,TSLA,"$TSLA if you didn’t load today, good luck getting in on Monday 💵💰"
105858,18/09/2020,AAPL,$AAPL p/e is still at 34.09 😬
105859,18/09/2020,TSLA,$TSLA me at the close watching bears running 🚀😂
105860,18/09/2020,TSLA,$TSLA finally able to retire early after battery day 📈📈📈💸💸💸
105861,18/09/2020,TSLA,$TSLA congrats to who ever bought at 432.08 ✨
105862,18/09/2020,TSLA,$TSLA to much fomo going on 😂. Added 1 share at last 5 mins of closing bell
105863,18/09/2020,TSLA,"$TSLA no,wait till next Q,will think about it.😆"
105864,18/09/2020,TSLA,$TSLA last and final call to load the boat 🚀🚀🚀🚀🚀
105865,18/09/2020,TSLA,$TSLA Have a Great Weekend and Be Ready For New All Time Highs💰💰💰💰💰💰
105866,18/09/2020,TSLA,Are we all ready for next week?! 🙏🏿 $TSLA
105867,18/09/2020,TSLA,$TSLA BEARS WHO BOUGHT $400 calls when they saw the $410 dip😆😆
105868,19/09/2020,TSLA,$TSLA Congratulation to  those with strong hands. Lots  of 💲💲 💰💰coming your way.  This Monday is going to be insane !!!
105869,19/09/2020,TSLA,$TSLA Wow papers actually catching on to Tesla energy. Good for them bad for us investors trying to compound as much as possible 🤫
105870,19/09/2020,TSLA,$TSLA remember everyone. Paytience is key. Love to see a 449.50 close. To the moon next week enjoy your weekend 🚀🚀🚀
105871,19/09/2020,TSLA,$TSLA spoiled myself with some grilled BEAR steak with my gains.😂
105872,19/09/2020,AAPL,$AAPL CNBC BREAKING NEWS 🚨: Looking ahead at the markets next week
105873,19/09/2020,TSLA,$TSLA please bring this to $600 before the battery day 🥺
105874,19/09/2020,TSLA,$TSLA think about how great was tesla last week while the market trying hard to knock it out.🔋💸✅
105875,19/09/2020,TSLA,$TSLA people actually thinks the million mile battery don’t need to be charged for a million miles 🤣
105876,19/09/2020,AAPL,$AAPL what does the tiktok deal have to do with Apple? ❓❓❓❓
105877,19/09/2020,AAPL,$AAPL done buying till sub $100. I like my avg and position. I’d buy 100 more around $90 and be done with this stock for a long long time. Keep the panic going 😂
105878,19/09/2020,AAPL,$AAPL soooo glad I bought EOD Friday.  Monday is about to fly🚀🚀
105879,19/09/2020,AAPL,$AAPL I’m guessing hedge funds will be selling snow & unity to buy back their 🍏 shares on Monday ;)
105880,21/09/2020,AAPL,$AAPL upgrades starting to come in  but cant say this will be up 🤔
105881,21/09/2020,AAPL,"$AAPL can’t believe another red day ,  market must be kidding at us ; can handle another 💉🩸. But always a bull"
105882,21/09/2020,AAPL,$AAPL Apple is a lost cause 🤦‍♂️
105883,21/09/2020,AAPL,$AAPL if you’re long term  like me then who cares about a drop 🏝
105884,21/09/2020,AAPL,"$AAPL  looking for below $100 and buy some for the long term, good for option put, imo,🔥🔥 🧐👍"
105885,21/09/2020,AAPL,$AAPL but the dip! It won’t be bearish for long!! Going In another 10 at open 😁
105886,21/09/2020,AAPL,$AAPL FED will start music 🎶 at 11 AM 🤔
105887,21/09/2020,AAPL,$AAPL imagine betting against Apple in the past 😂 bears are delusional
105888,21/09/2020,AAPL,$AAPL Smart bears sold on Friday while the rest of the bears are sweating 😂😂
105889,21/09/2020,AAPL,$AAPL 😂 Not a bear in sight posting anymore 😂 😂 😂
105890,21/09/2020,AAPL,$AAPL 95$ tomorrow 🤡 where those clowns at 😂😂
105891,21/09/2020,TSLA,$TSLA what max it would be tomorrow?????? $550 plus🤞🤞🤞🤞🤞
105892,21/09/2020,TSLA,$TSLA anyone else got 700 9/25 😂😂
105893,21/09/2020,AAPL,"$AAPL what did bears tell us? Bloodbath? Yea, on them. 😂"
105894,21/09/2020,AAPL,"$AAPL 115 tommorow. Shorts should be nervous, iphone 12 announcement soon 🚀"
105895,21/09/2020,TSLA,$TSLA Someone or something has been keeping this from running up 🧐 I have a strong feeling this isn’t your typical “Buy the rumor sell the news” type 🚀  ✅
105896,21/09/2020,NVDA,$NVDA Always Bullish on Nvidia. Robots to replace the 9 - 5 jobs in Economy 2.0 World 🤫 💹 💸
105897,21/09/2020,AAPL,"$AAPL stressful couple of days but now I’m the green by $4... only up from here boys, cheers 🔒💰"
105898,21/09/2020,TSLA,"$TSLA and hears the kicker
S&P needs a push and anounced inclusion after bd........rockets gaby ..lol...😎"
105899,21/09/2020,TSLA,$TSLA bulls be safe. We all know Tesla loves to run up AH and PM to only sell off at the bell 🔔.
105900,21/09/2020,TSLA,$TSLA Stonks are so easy just buy tesla duh 😘
105901,21/09/2020,TSLA,"$TSLA don’t dishonor you’re family, you better own Tesla 📈"
